"c_3[1]","c_3[2]","f_1[10]","f_1[1]","f_1[2]","f_1[3]","f_1[4]","f_1[5]","f_1[6]","f_1[7]","f_1[8]","f_1[9]","id","xhi","xlo","yhi","ylo","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.0012435,9.4119,126.26,146.43,2.1191e+21,0.00010181,6874.1,270.47,59212,997.53,5.0887,4315.5,93652,0.0052542,0.0051356,0.0015604,0.0014148,1,0.0051471,0.0051471,0.0015,0
0.0012435,9.4119,126.26,146.43,2.1191e+21,0.00010181,6874.1,270.47,59212,997.53,5.0887,4315.5,93652,0.0052542,0.0051356,0.0015604,0.0014148,1,0.0051923,0.0051923,0.0015,0
0.0012435,9.4119,126.26,146.43,2.1191e+21,0.00010181,6874.1,270.47,59212,997.53,5.0887,4315.5,93652,0.0052542,0.0051356,0.0015604,0.0014148,1,0.0052374,0.0052374,0.0015,0
0.0012427,9.4058,128.64,147.04,2.1279e+21,0.00010226,6863,277.26,59114,1029.9,6.0171,4378.7,93653,0.0053729,0.0052542,0.0015604,0.0014148,1,0.0052826,0.0052826,0.0015,0
0.0012427,9.4058,128.64,147.04,2.1279e+21,0.00010226,6863,277.26,59114,1029.9,6.0171,4378.7,93653,0.0053729,0.0052542,0.0015604,0.0014148,1,0.0053277,0.0053277,0.0015,0
0.0012427,9.4058,128.64,147.04,2.1279e+21,0.00010226,6863,277.26,59114,1029.9,6.0171,4378.7,93653,0.0053729,0.0052542,0.0015604,0.0014148,1,0.0053729,0.0053729,0.0015,0
0.0012435,9.4115,130.15,147.3,2.1317e+21,0.00010243,6852.9,281.21,58998,1032.3,5.4326,4422.1,93654,0.0054915,0.0053729,0.0015604,0.0014148,1,0.005418,0.005418,0.0015,0
0.0012435,9.4115,130.15,147.3,2.1317e+21,0.00010243,6852.9,281.21,58998,1032.3,5.4326,4422.1,93654,0.0054915,0.0053729,0.0015604,0.0014148,1,0.0054631,0.0054631,0.0015,0
0.0012549,9.4976,133.53,146.95,2.1266e+21,0.00010218,6828.3,293.18,58733,1084,6.5108,4548,93655,0.0056102,0.0054915,0.0015604,0.0014148,1,0.0055083,0.0055083,0.0015,0
0.0012549,9.4976,133.53,146.95,2.1266e+21,0.00010218,6828.3,293.18,58733,1084,6.5108,4548,93655,0.0056102,0.0054915,0.0015604,0.0014148,1,0.0055534,0.0055534,0.0015,0
0.0012549,9.4976,133.53,146.95,2.1266e+21,0.00010218,6828.3,293.18,58733,1084,6.5108,4548,93655,0.0056102,0.0054915,0.0015604,0.0014148,1,0.0055986,0.0055986,0.0015,0
